,lsoa_code,lsoa,borough_code,msoa,area,borough,imd,ptai,ptal,imd_sc,ptai_sc,cluster
1019,E01001019,Croydon 044B,E09000008,E02000237, Outer South,Croydon,5.4,3.05315,1b,-1.1811023622047243,-1.0419163643233955,2
1020,E01001020,Croydon 044C,E09000008,E02000237, Outer South,Croydon,8.4,4.6873,1b,-0.9448818897637794,-0.7404064438231934,2
1021,E01001021,Croydon 044D,E09000008,E02000237, Outer South,Croydon,35.5,1.16252,1a,0.9263803680981594,-1.3907482959057456,6
1022,E01001022,Croydon 044E,E09000008,E02000237, Outer South,Croydon,9.3,1.64032,1a,-0.874015748031496,-1.302591492665531,2
1023,E01001023,Croydon 041C,E09000008,E02000234, Outer South,Croydon,23.4,9.82117,2,0.1840490797546012,0.07629641629072617,1
1024,E01001024,Croydon 043B,E09000008,E02000236, Outer South,Croydon,8.9,8.00273,2,-0.905511811023622,-0.1286908511762605,4
1025,E01001025,Croydon 043C,E09000008,E02000236, Outer South,Croydon,6.2,5.62324,2,-1.1181102362204725,-0.5677202185727822,2
1026,E01001026,Croydon 043D,E09000008,E02000236, Outer South,Croydon,12.7,4.947369999999999,1b,-0.6062992125984252,-0.6924220574299691,2
1027,E01001027,Croydon 043E,E09000008,E02000236, Outer South,Croydon,10.5,2.16432,1a,-0.7795275590551181,-1.2059105280404316,2
1028,E01001028,Croydon 038A,E09000008,E02000231, Outer South,Croydon,6.2,2.0163,1a,-1.1181102362204725,-1.2332210554904455,2
1029,E01001029,Croydon 038B,E09000008,E02000231, Outer South,Croydon,15.0,8.5968,2,-0.4251968503937007,-0.019081575117419373,4
1030,E01001030,Croydon 038C,E09000008,E02000231, Outer South,Croydon,7.3,5.74083,2,-1.031496062992126,-0.5460241982860162,2
1031,E01001031,Croydon 038D,E09000008,E02000231, Outer South,Croydon,6.9,4.67202,1b,-1.0629921259842519,-0.7432256902725665,2
1032,E01001032,Croydon 035A,E09000008,E02000228, Outer South,Croydon,3.8,2.63699,1b,-1.3070866141732282,-1.1187002388241232,2
1033,E01001033,Croydon 031A,E09000008,E02000224, Outer South,Croydon,14.5,8.83296,2,-0.46456692913385816,0.00903482429941656,4
1034,E01001034,Croydon 031B,E09000008,E02000224, Outer South,Croydon,14.8,7.5622300000000005,2,-0.44094488188976366,-0.20996559338495543,4
1035,E01001035,Croydon 027A,E09000008,E02000220, Outer South,Croydon,18.4,10.6528,3,-0.15748031496062992,0.1329005366171069,1
1036,E01001036,Croydon 029A,E09000008,E02000222, Outer South,Croydon,12.0,4.53787,1b,-0.6614173228346456,-0.767977124250538,2
1037,E01001037,Croydon 029B,E09000008,E02000222, Outer South,Croydon,20.4,20.3903,5,0.0,0.7956743923920708,3
1038,E01001038,Croydon 029C,E09000008,E02000222, Outer South,Croydon,18.5,9.79688,2,-0.14960629921259833,0.07464314009490854,1
1039,E01001039,Croydon 029D,E09000008,E02000222, Outer South,Croydon,8.6,3.4955300000000005,1b,-0.9291338582677166,-0.9602947514782592,2
1040,E01001040,Croydon 029E,E09000008,E02000222, Outer South,Croydon,15.2,12.2173,3,-0.4094488188976378,0.23938676997884567,4
1041,E01001041,Croydon 031C,E09000008,E02000224, Outer South,Croydon,21.1,8.63452,2,0.04294478527607378,-0.01212202170967364,1
1042,E01001042,Croydon 024B,E09000008,E02000217, Outer South,Croydon,36.6,30.0496,6a,0.9938650306748466,1.4531256381006317,3
1043,E01001043,Croydon 027B,E09000008,E02000220, Outer South,Croydon,31.5,47.9921,6b,0.6809815950920245,2.67436516644387,5
1044,E01001044,Croydon 023A,E09000008,E02000216, Outer South,Croydon,10.2,5.62707,2,-0.8031496062992126,-0.5670135619038622,2
1045,E01001045,Croydon 027C,E09000008,E02000220, Outer South,Croydon,35.8,52.613,6b,0.9447852760736193,2.9888824152398166,5
1046,E01001046,Croydon 023B,E09000008,E02000216, Outer South,Croydon,9.8,18.4794,4,-0.8346456692913384,0.6656107661019163,4
1047,E01001047,Croydon 027D,E09000008,E02000220, Outer South,Croydon,22.1,20.0575,5,0.10429447852760751,0.7730226707795514,3
1048,E01001048,Croydon 020C,E09000008,E02000213, Outer South,Croydon,28.9,53.2339,6b,0.5214723926380367,3.0311433946545203,5
1049,E01001049,Croydon 023C,E09000008,E02000216, Outer South,Croydon,12.3,4.42328,1b,-0.637795275590551,-0.7891196275642596,2
1050,E01001050,Croydon 023D,E09000008,E02000216, Outer South,Croydon,22.0,36.1819,6a,0.09815950920245405,1.8705149182822804,3
1051,E01001051,Croydon 030A,E09000008,E02000223, Outer South,Croydon,39.1,6.31964,2,1.1472392638036808,-0.4392304785633947,6
1052,E01001052,Croydon 030B,E09000008,E02000223, Outer South,Croydon,42.1,5.2043800000000005,2,1.331288343558282,-0.6450022583492498,6
1053,E01001053,Croydon 032A,E09000008,E02000225, Outer South,Croydon,32.4,8.820310000000001,2,0.7361963190184048,0.00817381384749845,0
1054,E01001054,Croydon 030C,E09000008,E02000223, Outer South,Croydon,34.9,11.2116,3,0.889570552147239,0.17093473744966667,0
1055,E01001055,Croydon 032B,E09000008,E02000225, Outer South,Croydon,38.9,7.41538,2,1.134969325153374,-0.23706024921548194,0
1056,E01001056,Croydon 030D,E09000008,E02000223, Outer South,Croydon,37.9,7.77681,2,1.0736196319018403,-0.17037436935966196,0
1057,E01001057,Croydon 030E,E09000008,E02000223, Outer South,Croydon,40.5,9.86611,2,1.233128834355828,0.07935521547722446,0
1058,E01001058,Croydon 034A,E09000008,E02000227, Outer South,Croydon,11.6,4.62217,1b,-0.6929133858267716,-0.7524232973079886,2
1059,E01001059,Croydon 034B,E09000008,E02000227, Outer South,Croydon,15.2,4.35696,1b,-0.4094488188976378,-0.8013560427816958,2
1060,E01001060,Croydon 034C,E09000008,E02000227, Outer South,Croydon,20.5,2.2128,1a,0.006134969325153459,-1.1969656937560333,6
1061,E01001061,Croydon 034D,E09000008,E02000227, Outer South,Croydon,23.7,2.80669,1b,0.20245398773006135,-1.0873896287155749,6
1062,E01001062,Croydon 026A,E09000008,E02000219, Outer South,Croydon,9.9,4.67905,1b,-0.826771653543307,-0.7419286154990655,2
1063,E01001063,Croydon 026B,E09000008,E02000219, Outer South,Croydon,6.9,6.2371099999999995,2,-1.0629921259842519,-0.45445773049184784,2
1064,E01001064,Croydon 026C,E09000008,E02000219, Outer South,Croydon,12.8,3.3431800000000003,1b,-0.5984251968503935,-0.9884041884260337,2
1065,E01001065,Croydon 034E,E09000008,E02000227, Outer South,Croydon,15.9,7.28401,2,-0.3543307086614172,-0.2612987574650988,1
1066,E01001066,Croydon 034F,E09000008,E02000227, Outer South,Croydon,38.9,1.9072900000000002,1a,1.134969325153374,-1.2533340172343044,6
1067,E01001067,Croydon 041D,E09000008,E02000234, Outer South,Croydon,7.0,2.02872,1a,-1.0551181102362204,-1.2309294952220415,2
1068,E01001068,Croydon 042A,E09000008,E02000235, Outer South,Croydon,17.3,3.2071099999999997,1b,-0.24409448818897622,-1.0135098732667538,2
1069,E01001069,Croydon 040A,E09000008,E02000233, Outer South,Croydon,9.8,3.00455,1b,-0.8346456692913384,-1.0508833392867158,2
1070,E01001070,Croydon 040B,E09000008,E02000233, Outer South,Croydon,14.5,1.57586,1a,-0.46456692913385816,-1.3144847273596796,2
1071,E01001071,Croydon 042B,E09000008,E02000235, Outer South,Croydon,12.9,1.6294899999999999,1a,-0.590551181102362,-1.3045896889382216,2
1072,E01001072,Croydon 042C,E09000008,E02000235, Outer South,Croydon,8.2,0.0939535,1a,-0.9606299212598425,-1.5879048607646504,2
1073,E01001073,Croydon 037A,E09000008,E02000230, Outer South,Croydon,16.3,6.6552,2,-0.3228346456692912,-0.37731776007179485,2
1074,E01001074,Croydon 041E,E09000008,E02000234, Outer South,Croydon,18.3,8.463339999999999,2,-0.16535433070866126,-0.043705700191590875,1
1075,E01001075,Croydon 040C,E09000008,E02000233, Outer South,Croydon,11.6,4.7750900000000005,1b,-0.6929133858267716,-0.7242086921353355,2
1076,E01001076,Croydon 036A,E09000008,E02000229, Outer South,Croydon,36.2,6.94165,2,0.9693251533742331,-0.3244661144289328,0
1077,E01001077,Croydon 032C,E09000008,E02000225, Outer South,Croydon,18.5,10.6093,3,-0.14960629921259833,0.1299397496875859,1
1078,E01001078,Croydon 032D,E09000008,E02000225, Outer South,Croydon,36.0,9.53696,2,0.9570552147239262,0.0569519277105154,0
1079,E01001079,Croydon 036B,E09000008,E02000229, Outer South,Croydon,34.0,5.39426,2,0.8343558282208587,-0.6099683240686892,6
1080,E01001080,Croydon 036C,E09000008,E02000229, Outer South,Croydon,49.6,8.26183,2,1.791411042944785,-0.08088543527098715,0
1081,E01001081,Croydon 036D,E09000008,E02000229, Outer South,Croydon,34.6,4.10919,1b,0.8711656441717791,-0.8470710095854379,6
1082,E01001082,Croydon 032E,E09000008,E02000225, Outer South,Croydon,33.0,5.75799,2,0.773006134969325,-0.5428580812002018,6
1083,E01001083,Croydon 003A,E09000008,E02000196, Outer South,Croydon,13.4,6.917610000000001,2,-0.5511811023622046,-0.32890163043959564,2
1084,E01001084,Croydon 002A,E09000008,E02000195, Outer South,Croydon,14.0,4.84274,1b,-0.5039370078740156,-0.711726884393183,2
1085,E01001085,Croydon 004A,E09000008,E02000197, Outer South,Croydon,18.6,13.767000000000001,3,-0.1417322834645667,0.3448656551438739,1
1086,E01001086,Croydon 003B,E09000008,E02000196, Outer South,Croydon,16.7,4.9819,1b,-0.29133858267716534,-0.6860510770702272,2
1087,E01001087,Croydon 003C,E09000008,E02000196, Outer South,Croydon,24.0,10.4633,3,0.2208588957055215,0.12000239585517058,1
1088,E01001088,Croydon 004B,E09000008,E02000197, Outer South,Croydon,16.1,4.27538,1b,-0.3385826771653541,-0.8164080143353515,2
1089,E01001089,Croydon 004C,E09000008,E02000197, Outer South,Croydon,28.7,9.81301,2,0.50920245398773,0.07574101350118842,1
1090,E01001090,Croydon 004D,E09000008,E02000197, Outer South,Croydon,23.4,7.77526,2,0.1840490797546012,-0.17066035312906827,1
1091,E01001091,Croydon 004E,E09000008,E02000197, Outer South,Croydon,15.4,2.70588,1b,-0.39370078740157466,-1.1059896440664454,2
1092,E01001092,Croydon 037B,E09000008,E02000230, Outer South,Croydon,19.8,5.65335,2,-0.04724409448818881,-0.5621647532199927,6
1093,E01001093,Croydon 037C,E09000008,E02000230, Outer South,Croydon,11.7,8.5519,2,-0.6850393700787402,-0.027365879147318174,4
1094,E01001094,Croydon 038E,E09000008,E02000231, Outer South,Croydon,8.5,2.00342,1a,-0.9370078740157479,-1.235597488361383,2
1095,E01001095,Croydon 031D,E09000008,E02000224, Outer South,Croydon,16.3,10.4548,3,-0.3228346456692912,0.11942385128273546,1
1096,E01001096,Croydon 037D,E09000008,E02000230, Outer South,Croydon,7.1,4.0003400000000005,1b,-1.047244094488189,-0.8671544504240677,2
1097,E01001097,Croydon 037E,E09000008,E02000230, Outer South,Croydon,22.4,16.2578,4,0.12269938650306746,0.5143996340875739,1
1098,E01001098,Croydon 037F,E09000008,E02000230, Outer South,Croydon,7.5,2.8650700000000002,1b,-1.015748031496063,-1.0766181884201296,2
1099,E01001099,Croydon 040D,E09000008,E02000233, Outer South,Croydon,19.7,4.9314800000000005,1b,-0.055118110236220416,-0.6953538523305277,6
1100,E01001100,Croydon 031E,E09000008,E02000224, Outer South,Croydon,8.8,8.5088,2,-0.9133858267716535,-0.03531807299339009,4
1101,E01001101,Croydon 035B,E09000008,E02000228, Outer South,Croydon,5.1,1.34087,1a,-1.204724409448819,-1.3578417118582524,2
1102,E01001102,Croydon 035C,E09000008,E02000228, Outer South,Croydon,7.1,3.42348,1b,-1.047244094488189,-0.9735883841142104,2
1103,E01001103,Croydon 039A,E09000008,E02000232, Outer South,Croydon,7.2,2.0585,1a,-1.0393700787401574,-1.2254349167362866,2
1104,E01001104,Croydon 042D,E09000008,E02000235, Outer South,Croydon,5.8,1.44393,1a,-1.1496062992125984,-1.3388265587775983,2
1105,E01001105,Croydon 039B,E09000008,E02000232, Outer South,Croydon,20.8,1.45896,1a,0.024539877300613622,-1.3360534387426455,6
1106,E01001106,Croydon 039C,E09000008,E02000232, Outer South,Croydon,12.6,1.95469,1a,-0.6141732283464566,-1.244588449060202,2
1107,E01001107,Croydon 035D,E09000008,E02000228, Outer South,Croydon,7.0,2.49373,1a,-1.0551181102362204,-1.1451325193435733,2
1108,E01001108,Croydon 035E,E09000008,E02000228, Outer South,Croydon,5.1,2.1550599999999998,1a,-1.204724409448819,-1.2076190504305624,2
1109,E01001109,Croydon 013B,E09000008,E02000206, Outer South,Croydon,32.1,8.33191,2,0.7177914110429447,-0.06795527878066839,0
1110,E01001110,Croydon 020D,E09000008,E02000213, Outer South,Croydon,43.0,25.0978,6a,1.3865030674846623,1.1160859894201212,0
1111,E01001111,Croydon 010D,E09000008,E02000203, Outer South,Croydon,28.5,14.3067,3,0.4969325153374233,0.381599832290138,1
1112,E01001112,Croydon 013C,E09000008,E02000206, Outer South,Croydon,30.4,9.97048,2,0.6134969325153372,0.08645906218605451,0
1113,E01001113,Croydon 013D,E09000008,E02000206, Outer South,Croydon,28.4,13.532,3,0.4907975460122698,0.3288705993177258,1
1114,E01001114,Croydon 013E,E09000008,E02000206, Outer South,Croydon,41.5,12.0425,3,1.2944785276073618,0.2274891710068854,0
1115,E01001115,Croydon 015B,E09000008,E02000208, Outer South,Croydon,44.4,7.53722,2,1.4723926380368095,-0.21458007988356959,0
1116,E01001116,Croydon 013F,E09000008,E02000206, Outer South,Croydon,28.9,13.0684,3,0.5214723926380367,0.29731609769643974,1
1117,E01001117,Croydon 015C,E09000008,E02000208, Outer South,Croydon,27.5,13.7008,3,0.43558282208588955,0.3403598138856142,1
1118,E01001118,Croydon 020E,E09000008,E02000213, Outer South,Croydon,40.5,13.5769,3,1.233128834355828,0.33192667594153025,0
1119,E01001119,Croydon 034G,E09000008,E02000227, Outer South,Croydon,8.9,2.81038,1b,-0.905511811023622,-1.0867088028387302,2
1120,E01001120,Croydon 033A,E09000008,E02000226, Outer South,Croydon,10.0,4.148969999999999,1b,-0.8188976377952756,-0.8397313745228684,2
1121,E01001121,Croydon 039D,E09000008,E02000232, Outer South,Croydon,7.2,1.16802,1a,-1.0393700787401574,-1.3897335147884973,2
1122,E01001122,Croydon 033B,E09000008,E02000226, Outer South,Croydon,9.5,3.27958,1b,-0.858267716535433,-1.0001387482545763,2
1123,E01001123,Croydon 033C,E09000008,E02000226, Outer South,Croydon,9.2,2.03347,1a,-0.8818897637795275,-1.2300530933480545,2
1124,E01001124,Croydon 033D,E09000008,E02000226, Outer South,Croydon,5.8,2.53918,1b,-1.1496062992125984,-1.1367467372019495,2
1125,E01001125,Croydon 033E,E09000008,E02000226, Outer South,Croydon,12.1,6.1104199999999995,2,-0.6535433070866141,-0.47783275226351546,2
1126,E01001126,Croydon 034H,E09000008,E02000227, Outer South,Croydon,6.8,3.3144199999999997,1b,-1.0708661417322833,-0.9937105711409534,2
1127,E01001127,Croydon 025A,E09000008,E02000218, Outer South,Croydon,9.4,3.6337300000000003,1b,-0.8661417322834645,-0.9347960695866777,2
1128,E01001128,Croydon 025B,E09000008,E02000218, Outer South,Croydon,34.9,3.9386900000000002,1b,0.889570552147239,-0.8785292242201314,6
1129,E01001129,Croydon 026D,E09000008,E02000219, Outer South,Croydon,4.6,3.6997400000000003,1b,-1.2440944881889764,-0.9226168511231227,2
1130,E01001130,Croydon 025C,E09000008,E02000218, Outer South,Croydon,37.2,3.3207400000000002,1b,1.030674846625767,-0.9925444953844063,6
1131,E01001131,Croydon 018C,E09000008,E02000211, Outer South,Croydon,12.7,1.06575,1a,-0.6062992125984252,-1.4086029083995832,2
1132,E01001132,Croydon 018D,E09000008,E02000211, Outer South,Croydon,9.3,3.0204299999999997,1b,-0.874015748031496,-1.047953389442734,2
1133,E01001133,Croydon 026E,E09000008,E02000219, Outer South,Croydon,11.3,5.24765,2,-0.716535433070866,-0.6370186985413719,2
1134,E01001134,Croydon 018E,E09000008,E02000211, Outer South,Croydon,9.9,4.095280000000001,1b,-0.826771653543307,-0.8496374832837872,2
1135,E01001135,Croydon 025D,E09000008,E02000218, Outer South,Croydon,8.6,5.891859999999999,2,-0.9291338582677166,-0.5181583088063813,2
1136,E01001136,Croydon 007A,E09000008,E02000200, Outer South,Croydon,32.9,20.1776,5,0.7668711656441716,0.7811971652677233,3
1137,E01001137,Croydon 001A,E09000008,E02000194, Outer South,Croydon,23.5,7.307810000000001,2,0.19018404907975464,-0.2569075228122793,1
1138,E01001138,Croydon 001B,E09000008,E02000194, Outer South,Croydon,18.6,7.416530000000001,2,-0.1417322834645667,-0.23684806770914807,1
1139,E01001139,Croydon 007B,E09000008,E02000200, Outer South,Croydon,19.6,11.3699,3,-0.06299212598425175,0.1817092793104293,1
1140,E01001140,Croydon 007C,E09000008,E02000200, Outer South,Croydon,21.7,5.7758,2,0.07975460122699389,-0.5395720354368946,6
1141,E01001141,Croydon 008A,E09000008,E02000201, Outer South,Croydon,27.5,7.5611,2,0.43558282208588955,-0.21017408477813565,1
1142,E01001142,Croydon 007D,E09000008,E02000200, Outer South,Croydon,21.4,10.8388,3,0.06134969325153373,0.14556045314333482,1
1143,E01001143,Croydon 008B,E09000008,E02000201, Outer South,Croydon,30.2,10.4443,3,0.6012269938650305,0.11870917857560967,0
1144,E01001144,Croydon 007E,E09000008,E02000200, Outer South,Croydon,37.1,17.9716,4,1.0245398773006134,0.6310478327039675,0
1145,E01001145,Croydon 008C,E09000008,E02000201, Outer South,Croydon,39.9,20.051,5,1.1963190184049077,0.7725802543418068,0
1146,E01001146,Croydon 006A,E09000008,E02000199, Outer South,Croydon,19.7,4.19224,1b,-0.055118110236220416,-0.8317478147149904,6
1147,E01001147,Croydon 005A,E09000008,E02000198, Outer South,Croydon,34.0,5.26601,2,0.8343558282208587,-0.63363117466634,6
1148,E01001148,Croydon 005B,E09000008,E02000198, Outer South,Croydon,23.2,3.4591300000000005,1b,0.17177914110429449,-0.9670107574178654,6
1149,E01001149,Croydon 006B,E09000008,E02000199, Outer South,Croydon,16.1,3.9561699999999997,1b,-0.3385826771653541,-0.875304065323859,2
1150,E01001150,Croydon 006C,E09000008,E02000199, Outer South,Croydon,20.5,4.94682,1b,0.006134969325153459,-0.6925235355416939,6
1151,E01001151,Croydon 005C,E09000008,E02000198, Outer South,Croydon,40.8,10.1966,3,1.251533742331288,0.10184970909417618,0
1152,E01001152,Croydon 005D,E09000008,E02000198, Outer South,Croydon,37.2,12.0905,3,1.030674846625767,0.2307562462394603,0
1153,E01001153,Croydon 006D,E09000008,E02000199, Outer South,Croydon,22.7,10.6048,3,0.14110429447852763,0.12963346138453197,1
1154,E01001154,Croydon 006E,E09000008,E02000199, Outer South,Croydon,28.9,13.8275,3,0.5214723926380367,0.34898353121826514,1
1155,E01001155,Croydon 010E,E09000008,E02000203, Outer South,Croydon,43.8,15.2598,4,1.435582822085889,0.4464716948769538,0
1156,E01001156,Croydon 001C,E09000008,E02000194, Outer South,Croydon,26.2,7.62603,2,0.35582822085889565,-0.19819413242487663,1
1157,E01001157,Croydon 002B,E09000008,E02000195, Outer South,Croydon,18.2,4.17818,1b,-0.17322834645669286,-0.834341964261992,2
1158,E01001158,Croydon 005E,E09000008,E02000198, Outer South,Croydon,20.4,6.96317,2,0.0,-0.32049555267562724,1
1159,E01001159,Croydon 002C,E09000008,E02000195, Outer South,Croydon,14.5,6.8723399999999994,2,-0.46456692913385816,-0.33725420156283675,2
1160,E01001160,Croydon 002D,E09000008,E02000195, Outer South,Croydon,13.7,3.8032,1b,-0.5275590551181102,-0.9035278957793961,2
1161,E01001161,Croydon 003D,E09000008,E02000196, Outer South,Croydon,42.6,5.0044900000000005,2,1.361963190184049,-0.6818830942632024,6
1162,E01001162,Croydon 001D,E09000008,E02000194, Outer South,Croydon,28.4,8.98123,2,0.4907975460122698,0.019126683564705798,1
1163,E01001163,Croydon 002E,E09000008,E02000195, Outer South,Croydon,16.3,8.51488,2,-0.3228346456692912,-0.03419627859468684,1
1164,E01001164,Croydon 001E,E09000008,E02000194, Outer South,Croydon,20.5,16.9964,4,0.006134969325153459,0.5646717542288205,1
1165,E01001165,Croydon 024C,E09000008,E02000217, Outer South,Croydon,24.2,14.4908,3,0.2331288343558282,0.3941304270884098,1
1166,E01001166,Croydon 024D,E09000008,E02000217, Outer South,Croydon,32.1,17.8908,4,0.7177914110429447,0.6255482560624663,0
1167,E01001167,Croydon 028A,E09000008,E02000221, Outer South,Croydon,21.8,10.3416,3,0.08588957055214735,0.11171899885924622,1
